sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 5h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2065329786 | Bytes Rx: 635464827 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 5h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2065329786 | Bytes Rx: 635464827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: mborse | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.147 | Public IP: 42.107.76.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:48:49 IST Tue Jun 16 2020 | Duration: 2h:41m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 423566146 | Bytes Rx: 274380451 | IP Addr: 10.150.237.147 | Public IP: 42.107.76.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:48:49 IST Tue Jun 16 2020 | Duration: 2h:41m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 423566146 | Bytes Rx: 274380451 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28365 | Audit Session ID: 0a96cf6906ecd0005ee88069 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28365 | Audit Session ID: 0a96cf6906ecd0005ee88069 | Security Group Tag: none | EasyVPN: 0 ||
Username: nikitcha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.82 | Public IP: 160.202.157.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:48:56 IST Tue Jun 16 2020 | Duration: 2h:41m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 333927012 | Bytes Rx: 51795082 | IP Addr: 10.150.244.82 | Public IP: 160.202.157.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:48:56 IST Tue Jun 16 2020 | Duration: 2h:41m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 333927012 | Bytes Rx: 51795082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28367 | Audit Session ID: 0a96cf6906ecf0005ee88070 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28367 | Audit Session ID: 0a96cf6906ecf0005ee88070 | Security Group Tag: none | EasyVPN: 0 ||
Username: BhumikaC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.121 | Public IP: 183.87.246.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:51:05 IST Tue Jun 16 2020 | Duration: 2h:39m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 520255226 | Bytes Rx: 152875908 | IP Addr: 10.150.244.121 | Public IP: 183.87.246.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:51:05 IST Tue Jun 16 2020 | Duration: 2h:39m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 520255226 | Bytes Rx: 152875908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28371 | Audit Session ID: 0a96cf6906ed30005ee880f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28371 | Audit Session ID: 0a96cf6906ed30005ee880f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: mrana | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.229 | Public IP: 103.212.147.19 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:51:52 IST Tue Jun 16 2020 | Duration: 2h:38m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 783180315 | Bytes Rx: 107433768 | IP Addr: 10.150.237.229 | Public IP: 103.212.147.19 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:51:52 IST Tue Jun 16 2020 | Duration: 2h:38m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 783180315 | Bytes Rx: 107433768 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28375 | Audit Session ID: 0a96cf6906ed70005ee88120 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28375 | Audit Session ID: 0a96cf6906ed70005ee88120 | Security Group Tag: none | EasyVPN: 0 ||
Username: sutighil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.242 | Public IP: 49.35.110.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:18 IST Tue Jun 16 2020 | Duration: 2h:38m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 400753384 | Bytes Rx: 45351034 | IP Addr: 10.150.236.242 | Public IP: 49.35.110.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:18 IST Tue Jun 16 2020 | Duration: 2h:38m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 400753384 | Bytes Rx: 45351034 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28377 | Audit Session ID: 0a96cf6906ed90005ee8813a | Security Group Tag: none | EasyVPN: 0 |Session ID: 28377 | Audit Session ID: 0a96cf6906ed90005ee8813a | Security Group Tag: none | EasyVPN: 0 ||
Username: rprithiy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.198 | Public IP: 27.62.41.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:40 IST Tue Jun 16 2020 | Duration: 2h:37m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 226748752 | Bytes Rx: 32162977 | IP Addr: 10.150.244.198 | Public IP: 27.62.41.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:40 IST Tue Jun 16 2020 | Duration: 2h:37m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 226748752 | Bytes Rx: 32162977 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28378 | Audit Session ID: 0a96cf6906eda0005ee88150 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28378 | Audit Session ID: 0a96cf6906eda0005ee88150 | Security Group Tag: none | EasyVPN: 0 ||
Username: snag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.81 | Public IP: 157.40.1.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:02 IST Tue Jun 16 2020 | Duration: 2h:37m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 73723369 | Bytes Rx: 23730269 | IP Addr: 10.150.237.81 | Public IP: 157.40.1.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:02 IST Tue Jun 16 2020 | Duration: 2h:37m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 73723369 | Bytes Rx: 23730269 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28379 | Audit Session ID: 0a96cf6906edb0005ee88166 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28379 | Audit Session ID: 0a96cf6906edb0005ee88166 | Security Group Tag: none | EasyVPN: 0 ||
Username: SnPingle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.26 | Public IP: 43.243.80.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:07 IST Tue Jun 16 2020 | Duration: 2h:37m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 4504493116 | Bytes Rx: 250914377 | IP Addr: 10.150.236.26 | Public IP: 43.243.80.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:07 IST Tue Jun 16 2020 | Duration: 2h:37m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 4504493116 | Bytes Rx: 250914377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28380 | Audit Session ID: 0a96cf6906edc0005ee8816b | Security Group Tag: none | EasyVPN: 0 |Session ID: 28380 | Audit Session ID: 0a96cf6906edc0005ee8816b | Security Group Tag: none | EasyVPN: 0 ||
Username: amitesh.ghatak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.60 | Public IP: 103.101.68.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:09 IST Tue Jun 16 2020 | Duration: 2h:37m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 102461229 | Bytes Rx: 98391212 | IP Addr: 10.150.244.60 | Public IP: 103.101.68.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:09 IST Tue Jun 16 2020 | Duration: 2h:37m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 102461229 | Bytes Rx: 98391212 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28381 | Audit Session ID: 0a96cf6906edd0005ee8816d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28381 | Audit Session ID: 0a96cf6906edd0005ee8816d | Security Group Tag: none | EasyVPN: 0 ||
Username: NJaffer | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.103 | Public IP: 157.50.96.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:24 IST Tue Jun 16 2020 | Duration: 2h:37m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 37948136 | Bytes Rx: 28319221 | IP Addr: 10.150.244.103 | Public IP: 157.50.96.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:24 IST Tue Jun 16 2020 | Duration: 2h:37m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 37948136 | Bytes Rx: 28319221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28383 | Audit Session ID: 0a96cf6906edf0005ee8817c | Security Group Tag: none | EasyVPN: 0 |Session ID: 28383 | Audit Session ID: 0a96cf6906edf0005ee8817c | Security Group Tag: none | EasyVPN: 0 ||
Username: mrewatka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.58 | Public IP: 157.33.148.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:24 IST Tue Jun 16 2020 | Duration: 2h:37m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 32285399 | Bytes Rx: 11225177 | IP Addr: 10.150.236.58 | Public IP: 157.33.148.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:24 IST Tue Jun 16 2020 | Duration: 2h:37m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 32285399 | Bytes Rx: 11225177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28384 | Audit Session ID: 0a96cf6906ee00005ee8817c | Security Group Tag: none | EasyVPN: 0 |Session ID: 28384 | Audit Session ID: 0a96cf6906ee00005ee8817c | Security Group Tag: none | EasyVPN: 0 ||
Username: swdabhol | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.161 | Public IP: 49.35.211.142 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:53:36 IST Tue Jun 16 2020 | Duration: 2h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 315216827 | Bytes Rx: 45870467 | IP Addr: 10.150.244.161 | Public IP: 49.35.211.142 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:53:36 IST Tue Jun 16 2020 | Duration: 2h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 315216827 | Bytes Rx: 45870467 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28386 | Audit Session ID: 0a96cf6906ee20005ee88188 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28386 | Audit Session ID: 0a96cf6906ee20005ee88188 | Security Group Tag: none | EasyVPN: 0 ||
Username: anthakar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.144 | Public IP: 47.247.33.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:41 IST Tue Jun 16 2020 | Duration: 2h:36m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 2509467887 | Bytes Rx: 225692410 | IP Addr: 10.150.244.144 | Public IP: 47.247.33.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:53:41 IST Tue Jun 16 2020 | Duration: 2h:36m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 2509467887 | Bytes Rx: 225692410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28387 | Audit Session ID: 0a96cf6906ee30005ee8818d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28387 | Audit Session ID: 0a96cf6906ee30005ee8818d | Security Group Tag: none | EasyVPN: 0 ||
Username: donkisho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.251 | Public IP: 110.224.141.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:54:17 IST Tue Jun 16 2020 | Duration: 2h:36m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 40984500 | Bytes Rx: 18531746 | IP Addr: 10.150.237.251 | Public IP: 110.224.141.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:54:17 IST Tue Jun 16 2020 | Duration: 2h:36m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 40984500 | Bytes Rx: 18531746 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28391 | Audit Session ID: 0a96cf6906ee70005ee881b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28391 | Audit Session ID: 0a96cf6906ee70005ee881b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Arunmish | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.33 | Public IP: 110.227.117.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:35 IST Tue Jun 16 2020 | Duration: 2h:34m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 341114454 | Bytes Rx: 84362464 | IP Addr: 10.150.237.33 | Public IP: 110.227.117.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:35 IST Tue Jun 16 2020 | Duration: 2h:34m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 341114454 | Bytes Rx: 84362464 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28394 | Audit Session ID: 0a96cf6906eea0005ee881ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 28394 | Audit Session ID: 0a96cf6906eea0005ee881ff | Security Group Tag: none | EasyVPN: 0 ||
Username: sudhkuma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.207 | Public IP: 106.77.14.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:43 IST Tue Jun 16 2020 | Duration: 2h:34m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 24950331 | Bytes Rx: 13939101 | IP Addr: 10.150.237.207 | Public IP: 106.77.14.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:43 IST Tue Jun 16 2020 | Duration: 2h:34m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 24950331 | Bytes Rx: 13939101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28395 | Audit Session ID: 0a96cf6906eeb0005ee88207 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28395 | Audit Session ID: 0a96cf6906eeb0005ee88207 | Security Group Tag: none | EasyVPN: 0 ||
Username: JayDevik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.203 | Public IP: 106.193.195.208 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:55:54 IST Tue Jun 16 2020 | Duration: 2h:34m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 186048748 | Bytes Rx: 51898282 | IP Addr: 10.150.244.203 | Public IP: 106.193.195.208 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:55:54 IST Tue Jun 16 2020 | Duration: 2h:34m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 186048748 | Bytes Rx: 51898282 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28396 | Audit Session ID: 0a96cf6906eec0005ee88212 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28396 | Audit Session ID: 0a96cf6906eec0005ee88212 | Security Group Tag: none | EasyVPN: 0 ||
Username: lalita.gupta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.43 | Public IP: 103.252.52.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:05 IST Tue Jun 16 2020 | Duration: 2h:34m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 62973327 | Bytes Rx: 44214783 | IP Addr: 10.150.237.43 | Public IP: 103.252.52.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:05 IST Tue Jun 16 2020 | Duration: 2h:34m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 62973327 | Bytes Rx: 44214783 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28399 | Audit Session ID: 0a96cf6906eef0005ee8821d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28399 | Audit Session ID: 0a96cf6906eef0005ee8821d | Security Group Tag: none | EasyVPN: 0 ||
Username: MGodwani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.101 | Public IP: 103.125.72.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:06 IST Tue Jun 16 2020 | Duration: 2h:34m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 111654708 | Bytes Rx: 54723784 | IP Addr: 10.150.237.101 | Public IP: 103.125.72.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:06 IST Tue Jun 16 2020 | Duration: 2h:34m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 111654708 | Bytes Rx: 54723784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28400 | Audit Session ID: 0a96cf6906ef00005ee8821e | Security Group Tag: none | EasyVPN: 0 |Session ID: 28400 | Audit Session ID: 0a96cf6906ef00005ee8821e | Security Group Tag: none | EasyVPN: 0 ||
Username: vvandhu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.13 | Public IP: 106.223.124.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:16 IST Tue Jun 16 2020 | Duration: 2h:34m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 268506844 | Bytes Rx: 51105663 | IP Addr: 10.150.244.13 | Public IP: 106.223.124.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:16 IST Tue Jun 16 2020 | Duration: 2h:34m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 268506844 | Bytes Rx: 51105663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28401 | Audit Session ID: 0a96cf6906ef10005ee88228 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28401 | Audit Session ID: 0a96cf6906ef10005ee88228 | Security Group Tag: none | EasyVPN: 0 ||
