sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 1d 22h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2700259116 | Bytes Rx: 1744941865 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 1d 22h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2700259116 | Bytes Rx: 1744941865 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: tgangal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.93 | Public IP: 103.124.141.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:55 IST Sat Jun 20 2020 | Duration: 2h:15m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 79292075 | Bytes Rx: 26675739 | IP Addr: 10.150.236.93 | Public IP: 103.124.141.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:55 IST Sat Jun 20 2020 | Duration: 2h:15m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 79292075 | Bytes Rx: 26675739 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43574 | Audit Session ID: 0a96cf690aa360005eedbe77 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43574 | Audit Session ID: 0a96cf690aa360005eedbe77 | Security Group Tag: none | EasyVPN: 0 ||
Username: NikPatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.24 | Public IP: 106.210.224.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:17:28 IST Sat Jun 20 2020 | Duration: 2h:12m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 1228367163 | Bytes Rx: 265638007 | IP Addr: 10.150.236.24 | Public IP: 106.210.224.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:17:28 IST Sat Jun 20 2020 | Duration: 2h:12m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 1228367163 | Bytes Rx: 265638007 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43581 | Audit Session ID: 0a96cf690aa3d0005eedbf10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43581 | Audit Session ID: 0a96cf690aa3d0005eedbf10 | Security Group Tag: none | EasyVPN: 0 ||
Username: shgawade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.67 | Public IP: 103.252.53.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:21:40 IST Sat Jun 20 2020 | Duration: 2h:08m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 512918288 | Bytes Rx: 33508349 | IP Addr: 10.150.237.67 | Public IP: 103.252.53.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:21:40 IST Sat Jun 20 2020 | Duration: 2h:08m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 512918288 | Bytes Rx: 33508349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43588 | Audit Session ID: 0a96cf690aa440005eedc00c | Security Group Tag: none | EasyVPN: 0 |Session ID: 43588 | Audit Session ID: 0a96cf690aa440005eedc00c | Security Group Tag: none | EasyVPN: 0 ||
Username: svishwa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.115 | Public IP: 106.220.71.44 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:22:45 IST Sat Jun 20 2020 | Duration: 2h:07m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 77637684 | Bytes Rx: 264911550 | IP Addr: 10.150.237.115 | Public IP: 106.220.71.44 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:22:45 IST Sat Jun 20 2020 | Duration: 2h:07m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 77637684 | Bytes Rx: 264911550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43591 | Audit Session ID: 0a96cf690aa470005eedc04d | Security Group Tag: none | EasyVPN: 0 |Session ID: 43591 | Audit Session ID: 0a96cf690aa470005eedc04d | Security Group Tag: none | EasyVPN: 0 ||
Username: SuBanik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.45 | Public IP: 42.106.202.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:23:36 IST Sat Jun 20 2020 | Duration: 2h:06m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 103186655 | Bytes Rx: 57689490 | IP Addr: 10.150.236.45 | Public IP: 42.106.202.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:23:36 IST Sat Jun 20 2020 | Duration: 2h:06m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 103186655 | Bytes Rx: 57689490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43593 | Audit Session ID: 0a96cf690aa490005eedc080 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43593 | Audit Session ID: 0a96cf690aa490005eedc080 | Security Group Tag: none | EasyVPN: 0 ||
Username: kavyjosh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.183 | Public IP: 49.36.53.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:24:53 IST Sat Jun 20 2020 | Duration: 2h:05m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 400929970 | Bytes Rx: 160890411 | IP Addr: 10.150.237.183 | Public IP: 49.36.53.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:24:53 IST Sat Jun 20 2020 | Duration: 2h:05m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 400929970 | Bytes Rx: 160890411 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43595 | Audit Session ID: 0a96cf690aa4b0005eedc0cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 43595 | Audit Session ID: 0a96cf690aa4b0005eedc0cd | Security Group Tag: none | EasyVPN: 0 ||
Username: NKhod | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.103 | Public IP: 103.110.253.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:28:57 IST Sat Jun 20 2020 | Duration: 2h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 494461428 | Bytes Rx: 66120296 | IP Addr: 10.150.236.103 | Public IP: 103.110.253.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:28:57 IST Sat Jun 20 2020 | Duration: 2h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 494461428 | Bytes Rx: 66120296 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43610 | Audit Session ID: 0a96cf690aa5a0005eedc1c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43610 | Audit Session ID: 0a96cf690aa5a0005eedc1c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: PraSawan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.106 | Public IP: 106.210.172.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:28:58 IST Sat Jun 20 2020 | Duration: 2h:01m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 339098230 | Bytes Rx: 63513223 | IP Addr: 10.150.236.106 | Public IP: 106.210.172.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:28:58 IST Sat Jun 20 2020 | Duration: 2h:01m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 339098230 | Bytes Rx: 63513223 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43611 | Audit Session ID: 0a96cf690aa5b0005eedc1c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43611 | Audit Session ID: 0a96cf690aa5b0005eedc1c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: vwakase | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.104 | Public IP: 103.110.255.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:28:59 IST Sat Jun 20 2020 | Duration: 2h:01m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 49063871 | Bytes Rx: 35007829 | IP Addr: 10.150.236.104 | Public IP: 103.110.255.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:28:59 IST Sat Jun 20 2020 | Duration: 2h:01m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 49063871 | Bytes Rx: 35007829 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43612 | Audit Session ID: 0a96cf690aa5c0005eedc1c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43612 | Audit Session ID: 0a96cf690aa5c0005eedc1c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: AKawale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.55 | Public IP: 106.193.208.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:51 IST Sat Jun 20 2020 | Duration: 2h:00m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 202657163 | Bytes Rx: 32191566 | IP Addr: 10.150.236.55 | Public IP: 106.193.208.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:51 IST Sat Jun 20 2020 | Duration: 2h:00m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 202657163 | Bytes Rx: 32191566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43614 | Audit Session ID: 0a96cf690aa5e0005eedc1f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43614 | Audit Session ID: 0a96cf690aa5e0005eedc1f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: JGehlot | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.107 | Public IP: 157.33.226.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:01 IST Sat Jun 20 2020 | Duration: 2h:00m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 42251769 | Bytes Rx: 44386384 | IP Addr: 10.150.236.107 | Public IP: 157.33.226.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:01 IST Sat Jun 20 2020 | Duration: 2h:00m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 42251769 | Bytes Rx: 44386384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43615 | Audit Session ID: 0a96cf690aa5f0005eedc201 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43615 | Audit Session ID: 0a96cf690aa5f0005eedc201 | Security Group Tag: none | EasyVPN: 0 ||
Username: anishcha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.109 | Public IP: 106.193.200.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:16 IST Sat Jun 20 2020 | Duration: 2h:00m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 234187571 | Bytes Rx: 53375546 | IP Addr: 10.150.236.109 | Public IP: 106.193.200.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:16 IST Sat Jun 20 2020 | Duration: 2h:00m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 234187571 | Bytes Rx: 53375546 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43618 | Audit Session ID: 0a96cf690aa620005eedc210 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43618 | Audit Session ID: 0a96cf690aa620005eedc210 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhijitb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.110 | Public IP: 157.33.168.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:28 IST Sat Jun 20 2020 | Duration: 1h:59m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 160241622 | Bytes Rx: 50174289 | IP Addr: 10.150.236.110 | Public IP: 157.33.168.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:28 IST Sat Jun 20 2020 | Duration: 1h:59m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 160241622 | Bytes Rx: 50174289 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43619 | Audit Session ID: 0a96cf690aa630005eedc21c | Security Group Tag: none | EasyVPN: 0 |Session ID: 43619 | Audit Session ID: 0a96cf690aa630005eedc21c | Security Group Tag: none | EasyVPN: 0 ||
Username: SShinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.111 | Public IP: 106.200.115.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:30 IST Sat Jun 20 2020 | Duration: 1h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 340117095 | Bytes Rx: 38771277 | IP Addr: 10.150.236.111 | Public IP: 106.200.115.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:30 IST Sat Jun 20 2020 | Duration: 1h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 340117095 | Bytes Rx: 38771277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43620 | Audit Session ID: 0a96cf690aa640005eedc21e | Security Group Tag: none | EasyVPN: 0 |Session ID: 43620 | Audit Session ID: 0a96cf690aa640005eedc21e | Security Group Tag: none | EasyVPN: 0 ||
Username: svavhal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.113 | Public IP: 103.252.55.38 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:31:08 IST Sat Jun 20 2020 | Duration: 1h:59m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 239671639 | Bytes Rx: 114301555 | IP Addr: 10.150.236.113 | Public IP: 103.252.55.38 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:31:08 IST Sat Jun 20 2020 | Duration: 1h:59m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 239671639 | Bytes Rx: 114301555 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43621 | Audit Session ID: 0a96cf690aa650005eedc244 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43621 | Audit Session ID: 0a96cf690aa650005eedc244 | Security Group Tag: none | EasyVPN: 0 ||
Username: samdash | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.112 | Public IP: 103.141.116.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:11 IST Sat Jun 20 2020 | Duration: 1h:59m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 29838964 | Bytes Rx: 20800192 | IP Addr: 10.150.236.112 | Public IP: 103.141.116.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:11 IST Sat Jun 20 2020 | Duration: 1h:59m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 29838964 | Bytes Rx: 20800192 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43622 | Audit Session ID: 0a96cf690aa660005eedc247 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43622 | Audit Session ID: 0a96cf690aa660005eedc247 | Security Group Tag: none | EasyVPN: 0 ||
Username: abthakur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.242 | Public IP: 169.149.242.163 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:31:46 IST Sat Jun 20 2020 | Duration: 1h:58m:31s | Inactivity:  0h:07m:36s | Bytes Tx: 44171191 | Bytes Rx: 11821850 | IP Addr: 10.150.237.242 | Public IP: 169.149.242.163 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:31:46 IST Sat Jun 20 2020 | Duration: 1h:58m:31s | Inactivity:  0h:07m:36s | Bytes Tx: 44171191 | Bytes Rx: 11821850 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43624 | Audit Session ID: 0a96cf690aa680005eedc26a | Security Group Tag: none | EasyVPN: 0 |Session ID: 43624 | Audit Session ID: 0a96cf690aa680005eedc26a | Security Group Tag: none | EasyVPN: 0 ||
Username: mnerkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.158 | Public IP: 157.33.161.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:16 IST Sat Jun 20 2020 | Duration: 1h:57m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 249098248 | Bytes Rx: 51479665 | IP Addr: 10.150.236.158 | Public IP: 157.33.161.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:16 IST Sat Jun 20 2020 | Duration: 1h:57m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 249098248 | Bytes Rx: 51479665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43628 | Audit Session ID: 0a96cf690aa6c0005eedc2c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43628 | Audit Session ID: 0a96cf690aa6c0005eedc2c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: sk.bepari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.56 | Public IP: 202.142.68.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:24 IST Sat Jun 20 2020 | Duration: 1h:56m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 37572181 | Bytes Rx: 11632904 | IP Addr: 10.150.237.56 | Public IP: 202.142.68.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:24 IST Sat Jun 20 2020 | Duration: 1h:56m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 37572181 | Bytes Rx: 11632904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43629 | Audit Session ID: 0a96cf690aa6d0005eedc2cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 43629 | Audit Session ID: 0a96cf690aa6d0005eedc2cc | Security Group Tag: none | EasyVPN: 0 ||
Username: PrasPare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.63 | Public IP: 117.228.186.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:14 IST Sat Jun 20 2020 | Duration: 1h:56m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 49921493 | Bytes Rx: 18966314 | IP Addr: 10.150.237.63 | Public IP: 117.228.186.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:14 IST Sat Jun 20 2020 | Duration: 1h:56m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 49921493 | Bytes Rx: 18966314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43630 | Audit Session ID: 0a96cf690aa6e0005eedc2fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 43630 | Audit Session ID: 0a96cf690aa6e0005eedc2fe | Security Group Tag: none | EasyVPN: 0 ||
