044BACT623012895157,192.168.246.170,10/1/1:364,Details not found from service_id command
﻿044BASI623013211210,192.168.246.170,10/1/1:3618,Details not found from service_id command
044BIRM623031088869,192.168.246.170,10/1/1:3618,Details not found from service_id command
044BOLT623011554492,192.168.246.170,10/1/1:3618,Details not found from service_id command
044BRID623013211396,192.168.246.170,10/1/1:3618,Details not found from service_id command
044BRIS623013211446,192.168.246.170,10/1/1:3618,Details not found from service_id command
044BRIS623016833159,192.168.246.170,10/1/1:119,Details not found from both service_id and inventory_port_no command
044BUCK623011554542,192.168.246.170,10/1/1:3618,Details not found from service_id command
044CAST623013211165,192.168.246.170,10/1/1:3618,Details not found from service_id command
044CORB623033643512,192.168.246.170,10/1/1:3607,Details not found from service_id command
044DUND623029290569,192.168.246.170,10/1/1:3618,Details not found from service_id command
044EAST623031452775,192.168.246.170,10/1/1:3618,Details not found from service_id command
044EXET623015012987,192.168.246.170,10/1/1:3618,Details not found from service_id command
044EXET623030361241,192.168.246.170,10/1/1:3607,Details not found from service_id command
044GLAS623033433124,192.168.246.170,10/1/1:358,Details not found from service_id command
044GLAS623033750201,192.168.246.170,10/1/1:358,Details not found from service_id command
044GRIM623013210980,192.168.246.170,10/1/1:3618,Details not found from service_id command
044HEME623029556361,192.168.246.170,10/1/1:358,Details not found from service_id command
044HEME623033906995,192.168.246.170,10/1/1:358,Details not found from service_id command
044HEME623034323084,192.168.246.170,10/1/1:358,Details not found from service_id command
044HEME623034367345,192.168.246.170,10/1/1:756,Details not found from both service_id and inventory_port_no command
044HERT623032972477,192.168.246.170,10/1/1:375,Details not found from service_id command
044HODD623013211255,192.168.246.170,10/1/1:3618,Details not found from service_id command
044HOLB623032031678,192.168.246.170,10/1/1:3607,Details not found from service_id command
044HOLB623035012427,192.168.246.170,10/1/1:509,Details not found from both service_id and inventory_port_no command
044LIVE623014450462,192.168.246.170,10/1/1:3618,Details not found from service_id command
044LOND623015972291,192.168.246.170,10/1/1:202,Details not found from port_no command
044LOND623016833204,192.168.246.170,10/1/1:375,Details not found from service_id command
044LOND623016833294,192.168.246.170,10/1/1:120,Details not found from both service_id and inventory_port_no command
044LOND623018362951,192.168.246.170,10/1/1:375,Details not found from service_id command
044LOND623018534314,192.168.246.170,10/1/1:731,Details not found from service_id command
044LOND623018587843,192.168.246.170,10/1/1:729,able to find details from both service_id and inventory_port_no command
044LOND623018661150,192.168.246.170,10/1/1:730,Details not found from service_id command
044LOND623030125541,192.168.246.170,10/1/1:529,able to find details from both service_id and inventory_port_no command
044LOND623030851179,192.168.246.170,3/1/3:431,able to find details from both service_id and inventory_port_no command
﻿044LOND623031113791,192.168.246.170,10/1/1:689,Details not found from service_id command
044LOND623031202882,192.168.246.170,10/1/1:559,able to find details from both service_id and inventory_port_no command
044LOND623031370064,192.168.246.170,10/1/1:225,Details not found from both service_id and inventory_port_no command
044LOND623031517794,192.168.246.170,10/1/1:655,able to find details from both service_id and inventory_port_no command
044LOND623031798995,192.168.246.170,10/1/1:526,Details not found from both service_id and inventory_port_no command
044LOND623031864156,192.168.246.170,10/1/1:319,Details not found from both service_id and inventory_port_no command
044LOND623032154691,192.168.246.170,10/1/1:621,able to find details from both service_id and inventory_port_no command
044LOND623033326996,192.168.246.170,10/1/1:738,able to find details from both service_id and inventory_port_no command
044LOND623033329982,192.168.246.170,10/1/1:693,able to find details from both service_id and inventory_port_no command
044LOND623033416908,192.168.246.170,10/1/1:279,able to find details from both service_id and inventory_port_no command
044LOND623033444476,192.168.246.170,10/1/1:573,Details not found from service_id command
044LOND623033450310,192.168.246.170,10/1/1:788,Details not found from service_id command
044LOND623033487919,192.168.246.170,10/1/1:557,Details not found from both service_id and inventory_port_no command
044LOND623033551777,192.168.246.170,10/1/1:622,able to find details from both service_id and inventory_port_no command
044LOND623033709014,192.168.246.170,10/1/1:582,Details not found from both service_id and inventory_port_no command
044LOND623034274100,192.168.246.170,10/1/1:784,able to find details from both service_id and inventory_port_no command
044LOND623034515119,192.168.246.170,10/1/1:573,able to find details from both service_id and inventory_port_no command
044LOUG623018724793,192.168.246.170,10/1/1:517,Details not found from service_id command
044MANC623034367381,192.168.246.170,10/1/1:576,Details not found from both service_id and inventory_port_no command
044MARL623012626316,192.168.246.170,10/1/1:3607,Details not found from service_id command
044NEWT623033956892,192.168.246.170,10/1/1:3618,Details not found from service_id command
044NORF623029522333,192.168.246.170,10/1/1:356,Details not found from service_id command
044PETE623032787903,192.168.246.170,10/1/1:517,Details not found from service_id command
044PRES623015016378,192.168.246.170,10/1/1:138,Details not found from both service_id and inventory_port_no command
044SHAF623011257078,192.168.246.170,10/1/1:3618,Details not found from service_id command
044SOLI623030915398,192.168.246.170,10/1/1:3660,Details not found from service_id command
044SOLI623033754133,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
044SOME623016990957,192.168.246.170,10/1/1:121,Details not found from both service_id and inventory_port_no command
044SOUT623012895057,192.168.246.170,10/1/1:356,Details not found from service_id command
044SOUT623033487899,192.168.246.170,10/1/1:557,Details not found from both service_id and inventory_port_no command
044STRA623018115433,192.168.246.170,10/1/1:149,able to find details from both service_id and inventory_port_no command
044WARR623011554617,192.168.246.170,10/1/1:3618,Details not found from service_id command
044WELL623032790197,192.168.246.170,10/1/1:3618,Details not found from service_id command
044WOKI623018462499,192.168.246.170,10/1/1:595,Details not found from both service_id and inventory_port_no command
044WOLV623032765561,192.168.246.170,10/1/1:520,Details not found from service_id command
045COPE623018362915,192.168.246.170,10/1/1:375,Details not found from service_id command
045COPE623033388808,192.168.246.170,10/1/1:358,Details not found from service_id command
045KOLD623031162624,192.168.246.170,10/1/1:3618,Details not found from service_id command
045VEJL623033336794,192.168.246.170,10/1/1:358,Details not found from service_id command
046GOTE623029556987,192.168.246.170,10/1/1:358,Details not found from service_id command
046GOTE623032427525,192.168.246.170,10/1/1:3618,Details not found from service_id command
046GOTH623030850972,192.168.246.170,10/1/1:3625,Details not found from service_id command
046MALM623015009873,192.168.246.170,10/1/1:139,Details not found from both service_id and inventory_port_no command
046MALM623029557035,192.168.246.170,10/1/1:358,Details not found from service_id command
046MALM623030941338,192.168.246.170,10/1/1:358,Details not found from service_id command
046MALM623032794986,192.168.246.170,10/1/1:3618,Details not found from service_id command
046MOLN623016727055,192.168.246.170,10/1/1:520,Details not found from service_id command
046OERE623032427583,192.168.246.170,10/1/1:3618,Details not found from service_id command
046ROSE623030448052,192.168.246.170,10/1/1:731,Details not found from service_id command
046ROSE623032795032,192.168.246.170,10/1/1:3618,Details not found from service_id command
046STOC623032011418,192.168.246.170,10/1/1:353,Details not found from service_id command
046STOC623033446386,192.168.246.170,10/1/1:573,Details not found from service_id command
046TUMB623029556169,192.168.246.170,10/1/1:358,Details not found from service_id command
047FROG623029556459,192.168.246.170,10/1/1:358,Details not found from service_id command
047JESS623032639699,192.168.246.170,10/1/1:520,Details not found from service_id command
047STAV623032000585,192.168.246.170,10/1/1:776,Details not found from both service_id and inventory_port_no command
047VALD623017625727,192.168.246.170,10/1/1:730,Details not found from service_id command
048BEDZ623031380140,192.168.246.170,10/1/1:3618,Details not found from service_id command
048GADK623031702943,192.168.246.170,10/1/1:3618,Details not found from service_id command
﻿048GDAN623032852706,192.168.246.170,10/1/1:3618,Details not found from service_id command
048GDAN623033735228,192.168.246.170,10/1/1:358,Details not found from service_id command
048GLIW623033753341,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
048GMIN623034545277,192.168.246.170,10/1/1:3618,Details not found from service_id command
048JELE623033753398,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
048KRAK623033412568,192.168.246.170,10/1/1:358,Details not found from service_id command
048MIRK623030216532,192.168.246.170,10/1/1:3618,Details not found from service_id command
048POZN623016983882,192.168.246.170,10/1/1:166,Details not found from both service_id and inventory_port_no command
048POZN623029556507,192.168.246.170,10/1/1:358,Details not found from service_id command
048SIED623034323982,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
048SOSN623032074563,192.168.246.170,10/1/1:3618,Details not found from service_id command
048TYCH623034298099,192.168.246.170,10/1/1:358,Details not found from service_id command
048WARS623012625337,192.168.246.170,10/1/1:3607,Details not found from service_id command
048WARS623016983994,192.168.246.170,10/1/1:3618,Details not found from service_id command
048WARS623029556549,192.168.246.170,10/1/1:358,Details not found from service_id command
048WARS623031773336,192.168.246.170,10/1/1:353,Details not found from service_id command
048WARS623032817304,192.168.246.170,10/1/1:3618,Details not found from service_id command
048WARS623033069794,192.168.246.170,10/1/1:353,Details not found from service_id command
049ALZE623031163088,192.168.246.170,10/1/1:3618,Details not found from service_id command
049ASCH623017028158,192.168.246.170,10/1/1:3618,Details not found from service_id command
049ASCH623017028317,192.168.246.170,10/1/1:3618,Details not found from service_id command
049ASCH623033411742,192.168.246.170,10/1/1:3618,Details not found from service_id command
049AUGS623018567265,192.168.246.170,10/1/1:517,Details not found from service_id command
049BALL623033700401,192.168.246.170,10/1/1:3618,Details not found from service_id command
049BEVE623012649134,192.168.246.170,10/1/1:3607,Details not found from service_id command
049BING623029559417,192.168.246.170,10/1/1:358,Details not found from service_id command
049BING623032662567,192.168.246.170,10/1/1:358,Details not found from service_id command
049BISC623034267064,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
049BISS623016701938,192.168.246.170,10/1/1:669,Details not found from both service_id and inventory_port_no command
049BONN623018567225,192.168.246.170,10/1/1:722,Details not found from both service_id and inventory_port_no command
049BRAU623031289281,192.168.246.170,10/1/1:3607,Details not found from service_id command
049COLO623031040106,192.168.246.170,10/1/1:353,Details not found from service_id command
049COLO623034039566,192.168.246.170,10/1/1:353,Details not found from service_id command
049DUIS623029558844,192.168.246.170,10/1/1:358,Details not found from service_id command
049DUIS623031004839,192.168.246.170,10/1/1:358,Details not found from service_id command
049DUSS623031040156,192.168.246.170,10/1/1:353,Details not found from service_id command
049ESCH623031767386,192.168.246.170,10/1/1:520,Details not found from service_id command
049FLEN623018685589,192.168.246.170,10/1/1:731,Details not found from service_id command
049FRAN623012628724,192.168.246.170,10/1/1:211,Details not found from both service_id and inventory_port_no command
049FRAN623015972309,192.168.254.39,5/1/6:351,Details not found from port_no command
049FRAN623016939986,192.168.246.170,10/1/1:430,Details not found from both service_id and inventory_port_no command
049FRAN623018587827,192.168.254.39,5/1/6:729,able to find details from both service_id and inventory_port_no command
049FRAN623018661133,192.168.246.170,10/1/1:730,Details not found from service_id command
049FRAN623018685669,192.168.246.170,10/1/1:731,Details not found from service_id command
049FRAN623029177948,192.168.246.170,10/1/1:388,Details not found from both service_id and inventory_port_no command
049FRAN623030125525,192.168.254.39,5/1/6:529,able to find details from both service_id and inventory_port_no command
049FRAN623030629273,192.168.254.39,5/1/8:250,able to find details from both service_id and inventory_port_no command
049FRAN623030913374,192.168.246.170,10/1/1:3618,Details not found from service_id command
049FRAN623031517749,192.168.254.39,5/1/6:655,able to find details from both service_id and inventory_port_no command
049FRAN623031730583,192.168.246.170,10/1/1:526,Details not found from both service_id and inventory_port_no command
049FRAN623032011212,192.168.246.170,10/1/1:353,Details not found from service_id command
049FRAN623032109792,192.168.254.39,5/1/6:3681,Details not found from port_no command
﻿049FRAN623032154675,192.168.254.39,5/1/6:621,Details not found from service_id command
049FRAN623033246532,192.168.254.39,5/1/6:108,able to find details from both service_id and inventory_port_no command
049FRAN623033327196,192.168.246.170,10/1/1:738,able to find details from both service_id and inventory_port_no command
049FRAN623033330000,192.168.246.170,10/1/1:693,able to find details from both service_id and inventory_port_no command
049FRAN623033416885,192.168.254.39,5/1/6:281,able to find details from both service_id and inventory_port_no command
049FRAN623033445486,192.168.246.170,10/1/1:573,Details not found from service_id command
049FRAN623034274084,192.168.246.170,10/1/1:784,Details not found from service_id command
﻿049FRAN623034515135,192.168.254.39,5/1/6:573,Details not found from service_id command
049FRAN623034552054,192.168.246.170,10/1/1:353,Details not found from service_id command
049GARC623033753325,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
049GEIS623018614847,192.168.246.170,10/1/1:3618,Details not found from service_id command
049GEIS623032584692,192.168.246.170,10/1/1:3618,Details not found from service_id command
049GERE623018480344,192.168.246.170,10/1/1:650,Details not found from both service_id and inventory_port_no command
049GROB623031163132,192.168.246.170,10/1/1:3618,Details not found from service_id command
049GRON623029246406,192.168.246.170,10/1/1:3618,Details not found from service_id command
049GUEN623029559519,192.168.246.170,10/1/1:358,Details not found from service_id command
049HAMB623015013361,192.168.246.170,10/1/1:3618,Details not found from service_id command
049HAMB623018223466,192.168.246.170,10/1/1:3607,Details not found from service_id command
049HAMB623029656606,192.168.246.170,10/1/1:591,able to find details from both service_id and inventory_port_no command
049HAMB623030851022,192.168.246.170,10/1/1:3625,Details not found from service_id command
049HAMB623031981111,192.168.246.170,10/1/1:3644,Details not found from service_id command
049HEUS623029382260,192.168.246.170,10/1/1:3618,Details not found from service_id command
049ILSF623031657338,192.168.246.170,10/1/1:358,Details not found from service_id command
049ILSF623032496908,192.168.246.170,10/1/1:358,Details not found from service_id command
049INGO623033753357,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
049ISEN623029264736,192.168.246.170,10/1/1:355,Details not found from service_id command
049KAIS623018567245,192.168.246.170,10/1/1:723,Details not found from both service_id and inventory_port_no command
049KASS623012628744,192.168.246.170,10/1/1:3607,Details not found from service_id command
049LEDE623029559615,192.168.246.170,10/1/1:358,Details not found from service_id command
049LUDW623030142315,192.168.246.170,10/1/1:3618,Details not found from service_id command
049MONC623011298587,192.168.246.170,10/1/1:3660,Details not found from service_id command
049MUNC623033754034,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
049MUNC623033754050,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
049MUNC623034191007,192.168.246.170,10/1/1:353,Details not found from service_id command
049NEUW623029559663,192.168.246.170,10/1/1:358,Details not found from service_id command
049NEUW623032662599,192.168.246.170,10/1/1:358,Details not found from service_id command
049NORD623012628795,192.168.246.170,10/1/1:3607,Details not found from service_id command
049NURE623029398854,192.168.246.170,10/1/1:3618,Details not found from service_id command
049NURT623030007845,192.168.246.170,10/1/1:3660,Details not found from service_id command
049RHEI623029557584,192.168.246.170,10/1/1:358,Details not found from service_id command
049RHEI623032662535,192.168.246.170,10/1/1:358,Details not found from service_id command
049ROSE623012628815,192.168.246.170,10/1/1:3607,Details not found from service_id command
049STUH623033654891,192.168.246.170,10/1/1:3618,Details not found from service_id command
049STUT623032985405,192.168.246.170,10/1/1:353,Details not found from service_id command
049TELT623015000330,192.168.246.170,10/1/1:371,Details not found from both service_id and inventory_port_no command
049UNTE623015159874,192.168.246.170,10/1/1:370,Details not found from both service_id and inventory_port_no command
049VILS623033566397,192.168.246.170,10/1/1:106,Details not found from both service_id and inventory_port_no command
049VILS623033566413,192.168.246.170,10/1/1:570,Details not found from both service_id and inventory_port_no command
049WEIL623034831688,192.168.246.170,10/1/1:3618,Details not found from service_id command
049WEIN623034049209,192.168.246.170,10/1/1:3618,Details not found from service_id command
049WEYH623033754206,192.168.246.170,10/1/1:541,Details not found from both service_id and inventory_port_no command
049WILH623016828218,192.168.246.170,10/1/1:3607,Details not found from service_id command
﻿049WUNS623033812018,192.168.246.170,10/1/1:358,Details not found from service_id command
049WUST623032496987,192.168.246.170,10/1/1:358,Details not found from service_id command
049WUST623034801081,192.168.246.170,10/1/1:358,Details not found from service_id command
051CALL623032704472,192.168.248.78,1/1/3:523,Details not found from service_id command
051LIMA623031362715,192.168.248.78,1/1/3:523,Details not found from service_id command
052CHIH623018562718,192.168.248.78,1/1/3:440,Details not found from both service_id and inventory_port_no command
052CHIH623032513524,192.168.248.78,1/1/3:522,Details not found from service_id command
052CIUD623017620160,192.168.248.78,1/1/3:403,Details not found from service_id command
052COAT623032048934,192.168.248.78,1/1/3:523,Details not found from service_id command
052CUAU623012625812,192.168.248.78,1/1/3:3644,Details not found from service_id command
052GUAD623029393511,192.168.248.78,1/1/3:525,Details not found from service_id command
052LAGO623033527825,192.168.248.78,1/1/3:3652,Details not found from service_id command
052LAGO623033527996,192.168.248.78,1/1/3:3652,Details not found from service_id command
052MATE623033519274,192.168.248.78,1/1/3:3652,Details not found from service_id command
052MEXI623012529326,192.168.248.78,1/1/3:3642,Details not found from service_id command
052MEXI623012529377,192.168.248.78,1/1/3:3642,Details not found from service_id command
052MEXI623032639648,192.168.248.78,1/1/3:519,Details not found from service_id command
052MONT623034327199,192.168.248.78,1/1/3:3644,Details not found from service_id command
052PUEB623033535605,192.168.248.78,1/1/3:3652,Details not found from service_id command
052QUER623029327800,192.168.248.78,1/1/3:540,Details not found from both service_id and inventory_port_no command
052QUER623030008485,192.168.248.78,1/1/3:590,Details not found from both service_id and inventory_port_no command
052SANL623033505502,192.168.248.78,1/1/3:592,Details not found from both service_id and inventory_port_no command
052SANM623033505562,192.168.248.78,1/1/3:3652,Details not found from service_id command
﻿049WUNS623033812018,192.168.246.170,10/1/1:358,Details not found from service_id command
049WUST623032496987,192.168.246.170,10/1/1:358,Details not found from service_id command
049WUST623034801081,192.168.246.170,10/1/1:358,Details not found from service_id command
051CALL623032704472,192.168.248.78,1/1/3:523,Details not found from service_id command
051LIMA623031362715,192.168.248.78,1/1/3:523,Details not found from service_id command
052CHIH623018562718,192.168.248.78,1/1/3:440,Details not found from both service_id and inventory_port_no command
052CHIH623032513524,192.168.248.78,1/1/3:522,Details not found from service_id command
052CIUD623017620160,192.168.248.78,1/1/3:403,Details not found from service_id command
052COAT623032048934,192.168.248.78,1/1/3:523,Details not found from service_id command
052CUAU623012625812,192.168.248.78,1/1/3:3644,Details not found from service_id command
052GUAD623029393511,192.168.248.78,1/1/3:525,Details not found from service_id command
052LAGO623033527825,192.168.248.78,1/1/3:3652,Details not found from service_id command
052LAGO623033527996,192.168.248.78,1/1/3:3652,Details not found from service_id command
052MATE623033519274,192.168.248.78,1/1/3:3652,Details not found from service_id command
052MEXI623012529326,192.168.248.78,1/1/3:3642,Details not found from service_id command
052MEXI623012529377,192.168.248.78,1/1/3:3642,Details not found from service_id command
052MEXI623032639648,192.168.248.78,1/1/3:519,Details not found from service_id command
052MONT623034327199,192.168.248.78,1/1/3:3644,Details not found from service_id command
052PUEB623033535605,192.168.248.78,1/1/3:3652,Details not found from service_id command
052QUER623029327800,192.168.248.78,1/1/3:540,Details not found from both service_id and inventory_port_no command
052QUER623030008485,192.168.248.78,1/1/3:590,Details not found from both service_id and inventory_port_no command
052SANL623033505502,192.168.248.78,1/1/3:592,Details not found from both service_id and inventory_port_no command
052SANM623033505562,192.168.248.78,1/1/3:3652,Details not found from service_id command
052SANT623034961651,192.168.248.78,1/1/3:547,able to find details from both service_id and inventory_port_no command
052SANT623034961671,192.168.248.78,1/1/3:547,Details not found from service_id command
052VALL623034266211,192.168.248.78,1/1/3:3652,Details not found from service_id command
052ZAPO623012529523,192.168.248.78,1/1/3:3642,Details not found from service_id command
054BUEN623012625557,192.168.248.78,1/1/3:3644,Details not found from service_id command
054BUEN623016727175,192.168.248.78,1/1/3:519,Details not found from service_id command
054BUEN623029327825,192.168.248.78,1/1/3:540,Details not found from both service_id and inventory_port_no command
054BUEN623029740128,192.168.248.78,1/1/3:540,Details not found from both service_id and inventory_port_no command
054BUEN623032011162,192.168.248.78,1/1/3:565,Details not found from service_id command
054COMO623031856593,192.168.248.78,1/1/3:523,Details not found from service_id command
054CORD623016727435,192.168.248.78,1/1/3:519,Details not found from service_id command
054LOMA623031330225,192.168.248.78,1/1/3:301,Details not found from both service_id and inventory_port_no command
054LUZU623016727455,192.168.248.78,1/1/3:519,Details not found from service_id command
054NEUQ623031362771,192.168.248.78,1/1/3:523,Details not found from service_id command
054ZARA623031330251,192.168.248.78,1/1/3:301,Details not found from both service_id and inventory_port_no command
055BARU623016727200,192.168.248.78,1/1/3:519,Details not found from service_id command
055BENE623016036635,192.168.248.78,1/1/3:3644,Details not found from service_id command
055COTI623012625608,192.168.248.78,1/1/3:3644,Details not found from service_id command
055DESC623029323529,192.168.248.78,1/1/3:540,Details not found from both service_id and inventory_port_no command
055DESC623030254364,192.168.248.78,1/1/3:3644,Details not found from service_id command
055GRAV623030113658,192.168.248.78,1/1/3:581,Details not found from both service_id and inventory_port_no command
055GUAR623015750026,192.168.248.78,1/1/3:581,Details not found from both service_id and inventory_port_no command
055JACA623031291451,192.168.248.78,1/1/3:523,Details not found from service_id command
055NITE623033165646,192.168.248.78,1/1/3:523,Details not found from service_id command
055PIRA623012262923,192.168.248.78,1/1/3:3642,Details not found from service_id command
055RIOD623031266017,192.168.248.78,1/1/3:523,Details not found from service_id command
055RIOD623031308603,192.168.248.78,1/1/3:580,Details not found from both service_id and inventory_port_no command
055SAOB623015016324,192.168.248.78,1/1/3:525,Details not found from service_id command
055SAOP623012435997,192.168.248.78,1/1/3:3644,Details not found from service_id command
055SAOP623012625659,192.168.248.78,1/1/3:3644,Details not found from service_id command
055SAOP623015016268,192.168.248.78,1/1/3:525,Details not found from service_id command
055SAOP623017498500,192.168.248.78,1/1/3:108,Details not found from both service_id and inventory_port_no command
055SAOP623032011368,192.168.248.78,1/1/3:565,Details not found from service_id command
055SAOP623032851790,192.168.248.78,1/1/3:523,Details not found from service_id command
055SUZA623032851765,192.168.248.78,1/1/3:523,Details not found from service_id command
055VITO623031289086,192.168.248.78,1/1/3:523,Details not found from service_id command
055VITO623033278229,192.168.248.78,1/1/3:523,Details not found from service_id command
056BUIN623029327775,192.168.248.78,1/1/3:540,Details not found from both service_id and inventory_port_no command
056BUIN623029740107,192.168.248.78,1/1/3:540,Details not found from both service_id and inventory_port_no command
056SANT623012625710,192.168.248.78,1/1/3:3644,Details not found from service_id command
056SANT623016727225,192.168.248.78,1/1/3:519,Details not found from service_id command
056SANT623033770325,192.168.248.78,1/1/3:3644,Details not found from service_id command
057BOGO623012625761,192.168.248.78,1/1/3:3644,Details not found from service_id command
057BOGO623033775201,192.168.248.78,1/1/3:565,Details not found from service_id command
057COTA623031330273,192.168.248.78,1/1/3:523,Details not found from service_id command
057DURA623029339034,192.168.248.78,1/1/3:540,Details not found from both service_id and inventory_port_no command
057NEIV623031375935,192.168.248.78,1/1/3:523,Details not found from service_id command
058CARA623012625879,192.168.248.78,1/1/3:3644,Details not found from service_id command
058LAVI623012625926,192.168.248.78,1/1/3:3644,Details not found from service_id command
058MARA623031348205,192.168.248.78,1/1/3:523,Details not found from service_id command
060BUTT623031857326,192.168.250.16,1/1/10:577,Details not found from service_id command
060IPOH623033753373,192.168.250.16,1/1/10:243,Details not found from both service_id and inventory_port_no command
060JOHO623013307923,192.168.250.16,1/1/10:106,Details not found from both service_id and inventory_port_no command
060KLAN623017897493,192.168.250.16,1/1/10:213,Details not found from both service_id and inventory_port_no command
060KUAL623015704709,192.168.250.16,1/1/10:3612,Details not found from service_id command
060KUAL623015759884,192.168.250.16,1/1/10:3612,Details not found from service_id command
060KUAL623015760186,192.168.250.16,1/1/10:3612,Details not found from service_id command
060KUAL623029332632,192.168.250.16,1/1/10:185,Details not found from both service_id and inventory_port_no command
060KUAL623029631023,192.168.250.16,1/1/10:208,Details not found from both service_id and inventory_port_no command
060KUAL623033140202,192.168.250.16,1/1/10:403,Details not found from service_id command
060KULI623033753414,192.168.250.16,1/1/10:262,Details not found from service_id command
060SELA623017640579,192.168.250.16,1/1/10:161,Details not found from both service_id and inventory_port_no command
060SELA623017640629,192.168.250.16,1/1/10:167,Details not found from both service_id and inventory_port_no command
060SELA623017640679,192.168.250.16,1/1/10:166,Details not found from both service_id and inventory_port_no command
060SHAH623018601470,192.168.250.16,1/1/10:189,Details not found from both service_id and inventory_port_no command
060SHAH623031868508,192.168.250.16,1/1/10:577,Details not found from service_id command
061ADEL623015018201,192.168.194.46,1/1/9:100,Details not found from both service_id and inventory_port_no command
061BELR623018538672,192.168.194.46,1/1/9:183,Details not found from both service_id and inventory_port_no command
061BELR623029375727,192.168.194.46,1/1/9:102,Details not found from both service_id and inventory_port_no command
061BELR623030413788,192.168.194.46,1/1/9:101,Details not found from both service_id and inventory_port_no command
061BRIS623015018251,192.168.250.16,1/1/10:115,Details not found from both service_id and inventory_port_no command
061BRIS623015968475,192.168.194.46,1/1/9:131,Details not found from service_id command
061BRIS623016727270,192.168.250.16,1/1/10:168,Details not found from both service_id and inventory_port_no command
061DEEW623012710785,192.168.250.16,1/1/10:170,Details not found from both service_id and inventory_port_no command
061GAPR623032626323,192.168.250.16,1/1/10:106,Details not found from both service_id and inventory_port_no command
061HOBA623017348070,192.168.250.16,1/1/10:154,Details not found from both service_id and inventory_port_no command
061LARA623031938786,192.168.194.46,1/1/9:134,Details not found from service_id command
061MELB623015968500,192.168.194.46,1/1/9:130,Details not found from both service_id and inventory_port_no command
061NOTT623031673488,192.168.194.46,1/1/9:134,Details not found from service_id command
061PERT623015018351,192.168.194.46,1/1/9:179,Details not found from both service_id and inventory_port_no command
061SYDN623015018401,192.168.250.16,1/1/10:110,Details not found from both service_id and inventory_port_no command
061SYDN623015018451,192.168.194.46,1/1/9:187,Details not found from both service_id and inventory_port_no command
﻿061SYDN623016035364,192.168.194.46,1/1/9:132,Details not found from service_id command
061SYDN623016035380,192.168.194.46,1/1/9:131,Details not found from service_id command
061SYDN623016727290,192.168.250.16,1/1/10:238,Details not found from both service_id and inventory_port_no command
061SYDN623018436519,192.168.250.16,1/1/10:180,Details not found from both service_id and inventory_port_no command
061SYDN623018712406,192.168.194.50,10/1/12:165,Details not found from both service_id and inventory_port_no command
061SYDN623033234176,192.168.250.16,1/1/10:3607,Details not found from service_id command
061SYDN623033444339,192.168.250.16,1/1/10:172,Details not found from service_id command
061SYDN623033703889,192.168.246.170,10/1/1:335,Details not found from both service_id and inventory_port_no command
061SYDN623033980401,192.168.250.16,1/1/10:3611,Details not found from service_id command
061VICT623031243426,192.168.194.46,1/1/9:103,Details not found from both service_id and inventory_port_no command
061WELS623032546004,192.168.250.16,1/1/10:257,Details not found from both service_id and inventory_port_no command
061WILL623029388446,192.168.250.16,1/1/10:223,Details not found from both service_id and inventory_port_no command
062BAND623030259984,192.168.250.16,1/1/10:221,Details not found from both service_id and inventory_port_no command
062BATA623017358702,192.168.248.78,1/1/3:120,Details not found from both service_id and inventory_port_no command
062BOJO623031619451,192.168.250.16,1/1/10:577,Details not found from service_id command
062CIKA623032636484,192.168.250.16,1/1/10:577,Details not found from service_id command
062CILE623031363076,192.168.250.16,1/1/10:577,Details not found from service_id command
062JAKA623017358452,192.168.250.16,1/1/10:138,Details not found from both service_id and inventory_port_no command
062JAKA623017897473,192.168.250.16,1/1/10:214,Details not found from both service_id and inventory_port_no command
062JAKA623018601519,192.168.250.16,1/1/10:175,Details not found from both service_id and inventory_port_no command
062JAKA623029910207,192.168.250.16,1/1/10:196,Details not found from both service_id and inventory_port_no command
062JAKA623030187367,192.168.250.16,1/1/10:219,Details not found from both service_id and inventory_port_no command
062JAKA623030377685,192.168.250.16,1/1/10:227,Details not found from both service_id and inventory_port_no command
062JAKA623031363132,192.168.250.16,1/1/10:577,Details not found from service_id command
062MEDA623032637269,192.168.250.16,1/1/10:577,Details not found from service_id command
062SURA623030260024,192.168.250.16,1/1/10:220,Details not found from both service_id and inventory_port_no command
062SURA623032760990,192.168.250.16,1/1/10:577,Details not found from service_id command
062TANG623031363188,192.168.250.16,1/1/10:248,Details not found from both service_id and inventory_port_no command
063LAGU623012818644,192.168.250.16,1/1/10:3609,Details not found from service_id command
063MANI623030171425,192.168.250.16,1/1/10:209,Details not found from both service_id and inventory_port_no command
063MANI623030587612,192.168.246.170,10/1/1:190,Details not found from service_id command
063MUNT623018475557,192.168.194.50,10/1/12:182,Details not found from both service_id and inventory_port_no command
