sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: NikSomas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 18d 0h:51m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2603312717 | Bytes Rx: 2723426080 | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 18d 0h:51m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2603312717 | Bytes Rx: 2723426080 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 ||
Username: subkumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.69 | Public IP: 103.121.153.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:12 IST Mon Jul 20 2020 | Duration: 1h:20m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 145303361 | Bytes Rx: 23850452 | IP Addr: 10.150.237.69 | Public IP: 103.121.153.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:12 IST Mon Jul 20 2020 | Duration: 1h:20m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 145303361 | Bytes Rx: 23850452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142845 | Audit Session ID: 0a96cf6922dfd0005f1518e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142845 | Audit Session ID: 0a96cf6922dfd0005f1518e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: balwkaur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.72 | Public IP: 157.39.110.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:21 IST Mon Jul 20 2020 | Duration: 1h:20m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 131300369 | Bytes Rx: 10508247 | IP Addr: 10.150.237.72 | Public IP: 157.39.110.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:21 IST Mon Jul 20 2020 | Duration: 1h:20m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 131300369 | Bytes Rx: 10508247 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142846 | Audit Session ID: 0a96cf6922dfe0005f1518f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142846 | Audit Session ID: 0a96cf6922dfe0005f1518f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: raghunandan.singh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.70 | Public IP: 103.1.81.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:23 IST Mon Jul 20 2020 | Duration: 1h:20m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 24138016 | Bytes Rx: 16641968 | IP Addr: 10.150.237.70 | Public IP: 103.1.81.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:23 IST Mon Jul 20 2020 | Duration: 1h:20m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 24138016 | Bytes Rx: 16641968 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142847 | Audit Session ID: 0a96cf6922dff0005f1518f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142847 | Audit Session ID: 0a96cf6922dff0005f1518f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjay.luzar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.71 | Public IP: 202.179.86.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:29 IST Mon Jul 20 2020 | Duration: 1h:20m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 37029720 | Bytes Rx: 27955254 | IP Addr: 10.150.237.71 | Public IP: 202.179.86.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:29 IST Mon Jul 20 2020 | Duration: 1h:20m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 37029720 | Bytes Rx: 27955254 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142848 | Audit Session ID: 0a96cf6922e000005f1518f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142848 | Audit Session ID: 0a96cf6922e000005f1518f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: srawat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.74 | Public IP: 42.106.213.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:34 IST Mon Jul 20 2020 | Duration: 1h:20m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 186732773 | Bytes Rx: 40350796 | IP Addr: 10.150.237.74 | Public IP: 42.106.213.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:34 IST Mon Jul 20 2020 | Duration: 1h:20m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 186732773 | Bytes Rx: 40350796 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142849 | Audit Session ID: 0a96cf6922e010005f1518fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 142849 | Audit Session ID: 0a96cf6922e010005f1518fe | Security Group Tag: none | EasyVPN: 0 ||
Username: ManojkK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.73 | Public IP: 175.100.130.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:36 IST Mon Jul 20 2020 | Duration: 1h:20m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 68641597 | Bytes Rx: 28343384 | IP Addr: 10.150.237.73 | Public IP: 175.100.130.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:36 IST Mon Jul 20 2020 | Duration: 1h:20m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 68641597 | Bytes Rx: 28343384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142850 | Audit Session ID: 0a96cf6922e020005f151900 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142850 | Audit Session ID: 0a96cf6922e020005f151900 | Security Group Tag: none | EasyVPN: 0 ||
Username: PPokhark | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.75 | Public IP: 1.23.210.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:59 IST Mon Jul 20 2020 | Duration: 1h:20m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 179899755 | Bytes Rx: 38400620 | IP Addr: 10.150.237.75 | Public IP: 1.23.210.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:59 IST Mon Jul 20 2020 | Duration: 1h:20m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 179899755 | Bytes Rx: 38400620 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142855 | Audit Session ID: 0a96cf6922e070005f151917 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142855 | Audit Session ID: 0a96cf6922e070005f151917 | Security Group Tag: none | EasyVPN: 0 ||
Username: lalita.gandhi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.36 | Public IP: 106.210.1.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:05 IST Mon Jul 20 2020 | Duration: 1h:20m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 60753776 | Bytes Rx: 18450283 | IP Addr: 10.150.237.36 | Public IP: 106.210.1.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:05 IST Mon Jul 20 2020 | Duration: 1h:20m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 60753776 | Bytes Rx: 18450283 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142857 | Audit Session ID: 0a96cf6922e090005f15191d | Security Group Tag: none | EasyVPN: 0 |Session ID: 142857 | Audit Session ID: 0a96cf6922e090005f15191d | Security Group Tag: none | EasyVPN: 0 ||
Username: prkudeka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.77 | Public IP: 103.135.200.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:14 IST Mon Jul 20 2020 | Duration: 1h:19m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 335491756 | Bytes Rx: 19217743 | IP Addr: 10.150.237.77 | Public IP: 103.135.200.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:14 IST Mon Jul 20 2020 | Duration: 1h:19m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 335491756 | Bytes Rx: 19217743 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142858 | Audit Session ID: 0a96cf6922e0a0005f151926 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142858 | Audit Session ID: 0a96cf6922e0a0005f151926 | Security Group Tag: none | EasyVPN: 0 ||
Username: bshaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.78 | Public IP: 47.15.58.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:25 IST Mon Jul 20 2020 | Duration: 1h:19m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 58985128 | Bytes Rx: 46597234 | IP Addr: 10.150.237.78 | Public IP: 47.15.58.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:25 IST Mon Jul 20 2020 | Duration: 1h:19m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 58985128 | Bytes Rx: 46597234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142859 | Audit Session ID: 0a96cf6922e0b0005f151931 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142859 | Audit Session ID: 0a96cf6922e0b0005f151931 | Security Group Tag: none | EasyVPN: 0 ||
Username: PravKale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.79 | Public IP: 49.35.117.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:26 IST Mon Jul 20 2020 | Duration: 1h:19m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 204218247 | Bytes Rx: 29281024 | IP Addr: 10.150.237.79 | Public IP: 49.35.117.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:26 IST Mon Jul 20 2020 | Duration: 1h:19m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 204218247 | Bytes Rx: 29281024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142860 | Audit Session ID: 0a96cf6922e0c0005f151932 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142860 | Audit Session ID: 0a96cf6922e0c0005f151932 | Security Group Tag: none | EasyVPN: 0 ||
Username: vineet.pathak | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.80 | Public IP: 103.86.182.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:28 IST Mon Jul 20 2020 | Duration: 1h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 132120308 | Bytes Rx: 31588838 | IP Addr: 10.150.237.80 | Public IP: 103.86.182.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:28 IST Mon Jul 20 2020 | Duration: 1h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 132120308 | Bytes Rx: 31588838 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142861 | Audit Session ID: 0a96cf6922e0d0005f151934 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142861 | Audit Session ID: 0a96cf6922e0d0005f151934 | Security Group Tag: none | EasyVPN: 0 ||
Username: Shakirve | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.81 | Public IP: 203.192.230.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:39 IST Mon Jul 20 2020 | Duration: 1h:19m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 127304443 | Bytes Rx: 18763929 | IP Addr: 10.150.237.81 | Public IP: 203.192.230.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:39 IST Mon Jul 20 2020 | Duration: 1h:19m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 127304443 | Bytes Rx: 18763929 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142862 | Audit Session ID: 0a96cf6922e0e0005f15193f | Security Group Tag: none | EasyVPN: 0 |Session ID: 142862 | Audit Session ID: 0a96cf6922e0e0005f15193f | Security Group Tag: none | EasyVPN: 0 ||
Username: sohakhen | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.82 | Public IP: 202.136.71.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:46 IST Mon Jul 20 2020 | Duration: 1h:19m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 854897971 | Bytes Rx: 34252757 | IP Addr: 10.150.237.82 | Public IP: 202.136.71.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:46 IST Mon Jul 20 2020 | Duration: 1h:19m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 854897971 | Bytes Rx: 34252757 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142863 | Audit Session ID: 0a96cf6922e0f0005f151946 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142863 | Audit Session ID: 0a96cf6922e0f0005f151946 | Security Group Tag: none | EasyVPN: 0 ||
Username: AzizK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.83 | Public IP: 49.36.52.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:59 IST Mon Jul 20 2020 | Duration: 1h:19m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 52481927 | Bytes Rx: 17558784 | IP Addr: 10.150.237.83 | Public IP: 49.36.52.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:59 IST Mon Jul 20 2020 | Duration: 1h:19m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 52481927 | Bytes Rx: 17558784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142864 | Audit Session ID: 0a96cf6922e100005f151953 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142864 | Audit Session ID: 0a96cf6922e100005f151953 | Security Group Tag: none | EasyVPN: 0 ||
Username: spavteka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.84 | Public IP: 183.87.237.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:08 IST Mon Jul 20 2020 | Duration: 1h:19m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 120873807 | Bytes Rx: 31183950 | IP Addr: 10.150.237.84 | Public IP: 183.87.237.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:08 IST Mon Jul 20 2020 | Duration: 1h:19m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 120873807 | Bytes Rx: 31183950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142865 | Audit Session ID: 0a96cf6922e110005f15195c | Security Group Tag: none | EasyVPN: 0 |Session ID: 142865 | Audit Session ID: 0a96cf6922e110005f15195c | Security Group Tag: none | EasyVPN: 0 ||
Username: raghavi.gk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.164 | Public IP: 106.208.40.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:17 IST Mon Jul 20 2020 | Duration: 1h:16m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 107011212 | Bytes Rx: 12941155 | IP Addr: 10.150.237.164 | Public IP: 106.208.40.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:17 IST Mon Jul 20 2020 | Duration: 1h:16m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 107011212 | Bytes Rx: 12941155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142867 | Audit Session ID: 0a96cf6922e130005f1519dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 142867 | Audit Session ID: 0a96cf6922e130005f1519dd | Security Group Tag: none | EasyVPN: 0 ||
Username: kanimkup | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.166 | Public IP: 157.50.163.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:27 IST Mon Jul 20 2020 | Duration: 1h:16m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 20213803 | Bytes Rx: 8802387 | IP Addr: 10.150.237.166 | Public IP: 157.50.163.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:27 IST Mon Jul 20 2020 | Duration: 1h:16m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 20213803 | Bytes Rx: 8802387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142868 | Audit Session ID: 0a96cf6922e140005f1519e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142868 | Audit Session ID: 0a96cf6922e140005f1519e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: MayuPawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.167 | Public IP: 106.210.132.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:31 IST Mon Jul 20 2020 | Duration: 1h:16m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 29488880 | Bytes Rx: 9295974 | IP Addr: 10.150.237.167 | Public IP: 106.210.132.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:31 IST Mon Jul 20 2020 | Duration: 1h:16m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 29488880 | Bytes Rx: 9295974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142869 | Audit Session ID: 0a96cf6922e150005f1519eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 142869 | Audit Session ID: 0a96cf6922e150005f1519eb | Security Group Tag: none | EasyVPN: 0 ||
Username: rdhole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.168 | Public IP: 157.33.236.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:43 IST Mon Jul 20 2020 | Duration: 1h:16m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 46920591 | Bytes Rx: 18118444 | IP Addr: 10.150.237.168 | Public IP: 157.33.236.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:43 IST Mon Jul 20 2020 | Duration: 1h:16m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 46920591 | Bytes Rx: 18118444 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142872 | Audit Session ID: 0a96cf6922e180005f1519f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142872 | Audit Session ID: 0a96cf6922e180005f1519f7 | Security Group Tag: none | EasyVPN: 0 ||
